,gid,고령인구,geometry,20년 노후건물 비율,생산가능인구,유아비율,총인구,개별주택가격,주거용도면적,공시지가,지상층수,용적율,지하층수,대지면적,연면적,높이,건폐율,건축면적,전체건물수,20년 이상 노후건물 수,노후건물비율,value_소방서,value_경찰서,value_병원,value_보건기관,value_응급의료시설,value_의원,읍면동
3331,라사08a95a,0.0,"POLYGON ((1008000 1995000, 1008000 1995500, 1008500 1995500, 1008500 1995000, 1008000 1995000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,사북면
3332,라사26b98a,0.0,"POLYGON ((1026500 1998000, 1026500 1998500, 1027000 1998500, 1027000 1998000, 1026500 1998000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.057,11.532,21.706,10.963,27.672,19.89,북산면
3333,라사14b74b,0.0,"POLYGON ((1014500 1974500, 1014500 1975000, 1015000 1975000, 1015000 1974500, 1014500 1974500))",0.0,0.0,0.0,0.0,87300000.0,91.44,22490.17,1.0,14.84,0.0,616.0,91.44,3.5,15.71,96.8,1.0,1.0,1.0,2.946,3.489,21.288,3.531,21.998,3.276,남산면
3334,라사16b75a,0.0,"POLYGON ((1016500 1975000, 1016500 1975500, 1017000 1975500, 1017000 1975000, 1016500 1975000))",0.0,0.0,0.0,0.0,0.0,0.0,3348.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.215,6.758,18.526,6.8,17.491,6.544,남산면
3334,라사16b75a,0.0,"POLYGON ((1016500 1975000, 1016500 1975500, 1017000 1975500, 1017000 1975000, 1016500 1975000))",0.0,0.0,0.0,0.0,0.0,0.0,3348.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.215,6.758,18.526,6.8,17.491,6.544,신동면
3335,라사39a85b,0.0,"POLYGON ((1039000 1985500, 1039000 1986000, 1039500 1986000, 1039500 1985500, 1039000 1985500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.078,18.318,22.237,22.85,37.92,38.07,동면
3335,라사39a85b,0.0,"POLYGON ((1039000 1985500, 1039000 1986000, 1039500 1986000, 1039500 1985500, 1039000 1985500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.078,18.318,22.237,22.85,37.92,38.07,북산면
3336,라사26b87a,0.0,"POLYGON ((1026500 1987000, 1026500 1987500, 1027000 1987500, 1027000 1987000, 1026500 1987000))",0.0,0.0,0.0,0.0,0.0,0.0,4537.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.739,8.043,9.663,4.558,8.438,6.731,동면
3337,라아46a01a,0.0,"POLYGON ((1046000 2001000, 1046000 2001500, 1046500 2001500, 1046500 2001000, 1046000 2001000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,북산면
3338,라사24a98a,0.0,"POLYGON ((1024000 1998000, 1024000 1998500, 1024500 1998500, 1024500 1998000, 1024000 1998000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23,8.108,7.247,5.297,13.238,5.299,신북읍
3339,라아08b07b,0.0,"POLYGON ((1008500 2007500, 1008500 2008000, 1009000 2008000, 1009000 2007500, 1008500 2007500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.809,10.189,27.101,10.188,20.267,12.225,사북면
3340,라사12b91a,0.0,"POLYGON ((1012500 1991000, 1012500 1991500, 1013000 1991500, 1013000 1991000, 1012500 1991000))",0.0,0.0,0.0,0.0,0.0,0.0,1696.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.724,9.787,12.977,8.973,16.577,12.771,서면
3341,라사17a83b,0.0,"POLYGON ((1017000 1983500, 1017000 1984000, 1017500 1984000, 1017500 1983500, 1017000 1983500))",0.0,0.0,0.0,0.0,0.0,0.0,90800.74,1.3,0.89,1.0,95335.8,1024.07,8.73,0.85,1691.53,10.0,0.0,inf,5.621,5.251,6.873,5.847,7.65,4.351,송암동
3342,라사42a98a,0.0,"POLYGON ((1042000 1998000, 1042000 1998500, 1042500 1998500, 1042500 1998000, 1042000 1998000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.716,13.664,28.637,14.266,37.342,37.409,북산면
3343,라사27a84b,0.0,"POLYGON ((1027000 1984500, 1027000 1985000, 1027500 1985000, 1027500 1984500, 1027000 1984500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.499,18.803,20.423,3.903,19.199,20.429,동내면
3343,라사27a84b,0.0,"POLYGON ((1027000 1984500, 1027000 1985000, 1027500 1985000, 1027500 1984500, 1027000 1984500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.499,18.803,20.423,3.903,19.199,20.429,동면
3344,라아34b00b,0.0,"POLYGON ((1034500 2000500, 1034500 2001000, 1035000 2001000, 1035000 2000500, 1034500 2000500))",0.0,0.0,0.0,0.0,0.0,0.0,777.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.683,14.589,20.329,4.487,20.329,20.395,북산면
3345,라사04a71a,0.0,"POLYGON ((1004000 1971000, 1004000 1971500, 1004500 1971500, 1004500 1971000, 1004000 1971000))",0.0,0.0,0.0,0.0,0.0,0.0,3575.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,18.973,34.093,6.939,36.914,29.295,남면
3346,라아43b00b,0.0,"POLYGON ((1043500 2000500, 1043500 2001000, 1044000 2001000, 1044000 2000500, 1043500 2000500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,북산면
3347,라사33b87b,0.0,"POLYGON ((1033500 1987500, 1033500 1988000, 1034000 1988000, 1034000 1987500, 1033500 1987500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.615,24.92,26.54,8.852,25.315,23.604,동면
3348,라사07a77b,0.0,"POLYGON ((1007000 1977500, 1007000 1978000, 1007500 1978000, 1007500 1977500, 1007000 1977500))",0.0,0.0,0.0,0.0,0.0,0.0,6331.05,1.0,20.34,0.0,506.0,102.9,4.5,20.34,102.9,1.0,1.0,1.0,11.053,11.005,30.071,5.3,30.781,10.988,남산면
3349,라아09a07a,0.0,"POLYGON ((1009000 2007000, 1009000 2007500, 1009500 2007500, 1009500 2007000, 1009000 2007000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.69,10.069,26.981,10.068,20.147,12.106,사북면
3350,라사27a92a,0.0,"POLYGON ((1027000 1992000, 1027000 1992500, 1027500 1992500, 1027500 1992000, 1027000 1992000))",0.0,0.0,0.0,0.0,0.0,0.0,5659.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,6.286,8.603,5.32,11.174,7.286,동면
3351,라아06b07b,0.0,"POLYGON ((1006500 2007500, 1006500 2008000, 1007000 2008000, 1007000 2007500, 1006500 2007500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.093,11.488,41.465,11.46,34.629,11.509,사북면
3352,라사07b83a,0.0,"POLYGON ((1007500 1983000, 1007500 1983500, 1008000 1983500, 1008000 1983000, 1007500 1983000))",0.0,0.0,0.0,0.0,80200000.0,146.27,27378.25,1.0,34.11,0.0,508.0,112.55,4.74,34.87,115.19,5.0,0.0,inf,9.937,9.89,20.989,4.321,21.699,10.595,서면
3353,라사31b94a,0.0,"POLYGON ((1031500 1994000, 1031500 1994500, 1032000 1994500, 1032000 1994000, 1031500 1994000))",0.0,0.0,0.0,0.0,0.0,0.0,556.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.728,23.145,29.354,8.518,28.886,31.562,북산면
3354,라사31a99a,0.0,"POLYGON ((1031000 1999000, 1031000 1999500, 1031500 1999500, 1031500 1999000, 1031000 1999000))",0.0,0.0,0.0,0.0,16900000.0,100.17,5101.39,1.0,22.72,0.0,440.9,100.17,5.4,22.72,100.17,1.0,1.0,1.0,26.643,21.548,27.288,6.921,27.288,29.965,북산면
3355,라아17b04a,0.0,"POLYGON ((1017500 2004000, 1017500 2004500, 1018000 2004500, 1018000 2004000, 1017500 2004000))",0.0,0.0,0.0,0.0,0.0,0.0,737.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,사북면
3356,라사31a92b,0.0,"POLYGON ((1031000 1992500, 1031000 1993000, 1031500 1993000, 1031500 1992500, 1031000 1992500))",0.0,0.0,0.0,0.0,0.0,0.0,619.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.559,38.749,33.156,12.321,32.689,35.394,동면
3357,라사33a85a,0.0,"POLYGON ((1033000 1985000, 1033000 1985500, 1033500 1985500, 1033500 1985000, 1033000 1985000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.855,27.16,28.779,11.092,27.555,28.783,동면
3358,라사24b76a,0.0,"POLYGON ((1024500 1976000, 1024500 1976500, 1025000 1976500, 1025000 1976000, 1024500 1976000))",0.0,0.0,0.0,0.0,0.0,0.0,3270.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.943,13.414,17.521,3.143,15.9,12.005,동산면
3359,라사29a88a,0.0,"POLYGON ((1029000 1988000, 1029000 1988500, 1029500 1988500, 1029500 1988000, 1029000 1988000))",0.0,0.0,0.0,0.0,0.0,0.0,942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.361,10.665,12.285,7.005,11.06,9.352,동면
3360,라사36b85a,0.0,"POLYGON ((1036500 1985000, 1036500 1985500, 1037000 1985500, 1037000 1985000, 1036500 1985000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.984,18.225,22.144,22.756,37.827,40.913,동면
3361,라사14b95a,0.0,"POLYGON ((1014500 1995000, 1014500 1995500, 1015000 1995500, 1015000 1995000, 1014500 1995000))",0.0,0.0,0.0,0.0,0.0,0.0,4797.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.741,6.805,9.993,6.149,13.594,9.788,서면
3362,라사27b77b,0.0,"POLYGON ((1027500 1977500, 1027500 1978000, 1028000 1978000, 1028000 1977500, 1027500 1977500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.904,10.926,15.031,8.903,13.409,8.796,동산면
3363,라사18a99a,0.0,"POLYGON ((1018000 1999000, 1018000 1999500, 1018500 1999500, 1018500 1999000, 1018000 1999000))",0.0,0.0,0.0,0.0,0.0,0.0,5868.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.937,13.131,10.567,1.431,17.867,11.055,사북면
3364,라사11a89a,0.0,"POLYGON ((1011000 1989000, 1011000 1989500, 1011500 1989500, 1011500 1989000, 1011000 1989000))",0.0,0.0,0.0,0.0,0.0,0.0,4770.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.289,20.484,23.673,17.116,25.319,23.134,서면
3365,라사12a82b,0.0,"POLYGON ((1012000 1982500, 1012000 1983000, 1012500 1983000, 1012500 1982500, 1012000 1982500))",0.0,0.0,0.0,0.0,0.0,0.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.089,8.328,19.103,4.512,19.813,8.481,서면
3366,라아40b00b,0.0,"POLYGON ((1040500 2000500, 1040500 2001000, 1041000 2001000, 1041000 2000500, 1040500 2000500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.647,18.595,33.568,19.197,42.274,42.34,북산면
3367,라사07a96a,0.0,"POLYGON ((1007000 1996000, 1007000 1996500, 1007500 1996500, 1007500 1996000, 1007000 1996000))",0.0,0.0,0.0,0.0,43600000.0,133.08,12806.34,1.0,35.97,0.0,370.0,133.08,5.6,35.97,133.08,1.0,0.0,inf,22.414,10.468,19.204,3.782,25.267,21.461,사북면
3368,라사12b78a,0.0,"POLYGON ((1012500 1978000, 1012500 1978500, 1013000 1978500, 1013000 1978000, 1012500 1978000))",0.0,0.0,0.0,0.0,0.0,0.0,9746.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.103,2.342,16.837,2.184,17.547,2.496,남산면
3369,라사16b98b,0.0,"POLYGON ((1016500 1998500, 1016500 1999000, 1017000 1999000, 1017000 1998500, 1016500 1998500))",0.0,0.0,0.0,0.0,0.0,0.0,2738.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.267,14.152,11.897,1.668,19.198,12.385,사북면
3370,라사33a91b,0.0,"POLYGON ((1033000 1991500, 1033000 1992000, 1033500 1992000, 1033500 1991500, 1033000 1991500))",0.0,0.0,0.0,0.0,0.0,0.0,639.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.241,44.547,30.477,10.368,44.943,43.234,동면
3371,라아08a00a,0.0,"POLYGON ((1008000 2000000, 1008000 2000500, 1008500 2000500, 1008500 2000000, 1008000 2000000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.403,5.695,19.113,5.796,20.835,20.182,사북면
3372,라아20b04a,0.0,"POLYGON ((1020500 2004000, 1020500 2004500, 1021000 2004500, 1021000 2004000, 1020500 2004000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,사북면
3373,라아42b01a,0.0,"POLYGON ((1042500 2001000, 1042500 2001500, 1043000 2001500, 1043000 2001000, 1042500 2001000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,북산면
3374,라사25b81b,0.0,"POLYGON ((1025500 1981500, 1025500 1982000, 1026000 1982000, 1026000 1981500, 1025500 1981500))",0.0,0.0,0.0,0.0,0.0,0.0,9037.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.648,5.796,10.908,3.546,9.846,4.326,동내면
3375,라사25a93a,0.0,"POLYGON ((1025000 1993000, 1025000 1993500, 1025500 1993500, 1025500 1993000, 1025000 1993000))",0.0,0.0,0.0,0.0,0.0,0.0,8451.36,1.0,0.0,0.0,0.0,314.1,4.13,0.0,314.1,4.0,1.0,4.0,4.567,4.531,6.1,4.164,9.419,4.476,신북읍
3376,라사31a91a,0.0,"POLYGON ((1031000 1991000, 1031000 1991500, 1031500 1991500, 1031500 1991000, 1031000 1991000))",0.0,0.0,0.0,0.0,0.0,0.0,411.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.982,40.172,34.579,13.744,34.112,36.816,동면
3377,라사21b99a,0.0,"POLYGON ((1021500 1999000, 1021500 1999500, 1022000 1999500, 1022000 1999000, 1021500 1999000))",0.0,0.0,0.0,0.0,0.0,0.0,1735.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.503,11.51,9.133,3.92,16.434,9.621,사북면
3378,라사05b98b,0.0,"POLYGON ((1005500 1998500, 1005500 1999000, 1006000 1999000, 1006000 1998500, 1005500 1998500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.624,14.978,20.414,4.993,26.477,22.672,사북면
3379,라사28a80a,0.0,"POLYGON ((1028000 1980000, 1028000 1980500, 1028500 1980500, 1028500 1980000, 1028000 1980000))",0.0,0.0,0.0,0.0,0.0,0.0,2597.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.765,10.786,14.892,8.763,13.27,8.656,동내면
3380,라아35a01b,0.0,"POLYGON ((1035000 2001500, 1035000 2002000, 1035500 2002000, 1035500 2001500, 1035000 2001500))",0.0,0.0,0.0,0.0,0.0,0.0,811.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.097,13.235,18.742,8.216,18.742,18.808,북산면
3381,라사14a86a,0.0,"POLYGON ((1014000 1986000, 1014000 1986500, 1014500 1986500, 1014500 1986000, 1014000 1986000))",0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.824,16.483,17.208,10.651,18.854,16.416,서면
3382,라사11b95a,0.0,"POLYGON ((1011500 1995000, 1011500 1995500, 1012000 1995500, 1012000 1995000, 1011500 1995000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.219,9.572,15.008,6.349,21.071,17.266,서면
3383,라사12a84b,0.0,"POLYGON ((1012000 1984500, 1012000 1985000, 1012500 1985000, 1012500 1984500, 1012000 1984500))",0.0,0.0,0.0,0.0,0.0,0.0,2990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84,13.08,16.516,9.959,18.162,12.55,서면
3384,라사08a84b,0.0,"POLYGON ((1008000 1984500, 1008000 1985000, 1008500 1985000, 1008500 1984500, 1008000 1984500))",0.0,0.0,0.0,0.0,0.0,0.0,2640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.551,11.79,22.565,3.352,23.275,14.398,서면
3385,라사15a73b,0.0,"POLYGON ((1015000 1973500, 1015000 1974000, 1015500 1974000, 1015500 1973500, 1015000 1973500))",0.0,0.0,0.0,0.0,0.0,0.0,2795.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.896,6.438,22.351,5.853,21.314,6.225,남산면
3386,라사07a70b,0.0,"POLYGON ((1007000 1970500, 1007000 1971000, 1007500 1971000, 1007500 1970500, 1007000 1970500))",0.0,0.0,0.0,0.0,0.0,0.0,4804.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.438,13.013,28.132,0.865,30.952,13.166,남면
3387,라사12a69a,0.0,"POLYGON ((1012000 1969000, 1012000 1969500, 1012500 1969500, 1012500 1969000, 1012000 1969000))",0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.014,10.59,25.614,6.512,28.528,10.742,남면
3388,라사37a91a,0.0,"POLYGON ((1037000 1991000, 1037000 1991500, 1037500 1991500, 1037500 1991000, 1037000 1991000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.345,17.822,26.581,6.472,41.047,39.336,북산면
3389,라사04a79a,0.0,"POLYGON ((1004000 1979000, 1004000 1979500, 1004500 1979500, 1004500 1979000, 1004000 1979000))",0.0,0.0,0.0,0.0,0.0,0.0,2776.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.676,12.628,31.694,6.923,32.404,12.611,남산면
3390,라사13b86b,0.0,"POLYGON ((1013500 1986500, 1013500 1987000, 1014000 1987000, 1014000 1986500, 1013500 1986500))",0.0,0.0,0.0,0.0,0.0,0.0,2854.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.298,14.492,17.682,11.125,19.328,16.89,서면
3391,라사09b68a,0.0,"POLYGON ((1009500 1968000, 1009500 1968500, 1010000 1968500, 1010000 1968000, 1009500 1968000))",0.0,0.0,0.0,0.0,0.0,0.0,3137.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.892,11.544,22.748,5.364,37.123,16.348,남면
3392,라사09a79a,0.0,"POLYGON ((1009000 1979000, 1009000 1979500, 1009500 1979500, 1009500 1979000, 1009000 1979000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.941,8.179,19.82,8.021,20.531,8.334,남산면
3393,라사09a75a,0.0,"POLYGON ((1009000 1975000, 1009000 1975500, 1009500 1975500, 1009500 1975000, 1009000 1975000))",0.0,0.0,0.0,0.0,0.0,0.0,4883.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.662,10.902,23.697,8.366,24.407,11.055,남면
3394,라사16a89b,0.0,"POLYGON ((1016000 1989500, 1016000 1990000, 1016500 1990000, 1016500 1989500, 1016000 1989500))",0.0,0.0,0.0,0.0,0.0,0.0,36946.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333,4.396,7.585,1.555,11.185,7.379,서면
3395,라사30a90b,0.0,"POLYGON ((1030000 1990500, 1030000 1991000, 1030500 1991000, 1030500 1990500, 1030000 1990500))",0.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.566,10.87,12.49,7.21,11.265,9.557,동면
3396,라사42a96b,0.0,"POLYGON ((1042000 1996500, 1042000 1997000, 1042500 1997000, 1042500 1996500, 1042000 1996500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.318,15.267,30.24,15.869,38.945,39.011,북산면
3397,라사03b83a,0.0,"POLYGON ((1003500 1983000, 1003500 1983500, 1004000 1983500, 1004000 1983000, 1003500 1983000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,남산면
3398,라사40a87a,0.0,"POLYGON ((1040000 1987000, 1040000 1987500, 1040500 1987500, 1040500 1987000, 1040000 1987000))",0.0,0.0,0.0,0.0,0.0,0.0,768.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.467,18.788,27.547,7.437,42.9,41.457,북산면
3399,라사11a83b,0.0,"POLYGON ((1011000 1983500, 1011000 1984000, 1011500 1984000, 1011500 1983500, 1011000 1983500))",0.0,0.0,0.0,0.0,0.0,0.0,18475.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.179,11.418,22.193,2.979,22.903,11.571,서면
3400,라아40a01b,0.0,"POLYGON ((1040000 2001500, 1040000 2002000, 1040500 2002000, 1040500 2001500, 1040000 2001500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.13,15.892,15.775,12.725,15.775,15.841,북산면
3401,라사10a92a,0.0,"POLYGON ((1010000 1992000, 1010000 1992500, 1010500 1992500, 1010500 1992000, 1010000 1992000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.979,11.042,14.232,14.463,17.832,14.027,서면
3402,라사26a75a,0.0,"POLYGON ((1026000 1975000, 1026000 1975500, 1026500 1975500, 1026500 1975000, 1026000 1975000))",0.0,0.0,0.0,0.0,0.0,0.0,2739.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.567,17.191,16.488,3.889,18.066,18.632,동산면
3403,라사36b95b,0.0,"POLYGON ((1036500 1995500, 1036500 1996000, 1037000 1996000, 1037000 1995500, 1036500 1995500))",0.0,0.0,0.0,0.0,0.0,0.0,190.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.946,19.85,25.592,4.961,25.592,25.659,북산면
3404,라아39a00a,0.0,"POLYGON ((1039000 2000000, 1039000 2000500, 1039500 2000500, 1039500 2000000, 1039000 2000000))",0.0,0.0,0.0,0.0,0.0,0.0,409.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.173,18.697,19.818,13.679,19.818,19.885,북산면
3405,라사40a90a,0.0,"POLYGON ((1040000 1990000, 1040000 1990500, 1040500 1990500, 1040500 1990000, 1040000 1990000))",0.0,0.0,0.0,0.0,0.0,0.0,432.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.414,10.257,19.016,2.605,34.37,60.114,북산면
3406,라사06a74b,0.0,"POLYGON ((1006000 1974500, 1006000 1975000, 1006500 1975000, 1006500 1974500, 1006000 1974500))",0.0,0.0,0.0,0.0,0.0,0.0,3490.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.347,15.585,28.379,5.687,29.09,15.739,남면
3407,라사04b73a,0.0,"POLYGON ((1004500 1973000, 1004500 1973500, 1005000 1973500, 1005000 1973000, 1004500 1973000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.194,12.147,35.601,8.286,38.421,12.129,남면
3407,라사04b73a,0.0,"POLYGON ((1004500 1973000, 1004500 1973500, 1005000 1973500, 1005000 1973000, 1004500 1973000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.194,12.147,35.601,8.286,38.421,12.129,남산면
3408,라사05a95b,0.0,"POLYGON ((1005000 1995500, 1005000 1996000, 1005500 1996000, 1005500 1995500, 1005000 1995500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,사북면
