,gid,고령인구,geometry,20년 노후건물 비율,생산가능인구,유아비율,총인구,개별주택가격,주거용도면적,공시지가,지상층수,용적율,지하층수,대지면적,연면적,높이,건폐율,건축면적,전체건물수,20년 이상 노후건물 수,노후건물비율,value_소방서,value_경찰서,value_병원,value_보건기관,value_응급의료시설,value_의원,읍면동,배수_score,경사도_score,산사태_길이,산사태_값(합)
45,라사02b75b,0.0,"POLYGON ((1002500 1975500, 1002500 1976000, 1003000 1976000, 1003000 1975500, 1002500 1975500))",0.0,0.0,0.0,0.0,51700000.0,78.21,10868.03,2.0,50.99,0.0,390.0,198.86,0.0,30.94,120.65,1.0,1.0,1.0,8.398,8.351,32.042,8.133,32.752,8.334,남산면,0.33,2.05,124.0,461.0
46,라사02b76a,16.0,"POLYGON ((1002500 1976000, 1002500 1976500, 1003000 1976500, 1003000 1976000, 1002500 1976000))",16.0,0.0,0.0,20.0,78975000.0,104.53,32851.26,1.14,19.07,0.0,604.93,98.36,5.61,17.71,90.95,14.0,6.0,2.333333333333333,7.754,7.707,28.525,8.769,32.107,7.689,남산면,1.17,3.73,773.0,2831.0
47,라사02b76b,0.0,"POLYGON ((1002500 1976500, 1002500 1977000, 1003000 1977000, 1003000 1976500, 1002500 1976500))",0.0,0.0,0.0,0.0,182685714.29,198.72,34204.02,1.5,23.99,1.0,1014.8,208.86,7.29,17.21,142.8,12.0,4.0,3.0,7.214,7.167,27.985,8.372,31.567,7.149,남산면,0.93,3.73,986.0,3785.0
48,라사02b77a,0.0,"POLYGON ((1002500 1977000, 1002500 1977500, 1003000 1977500, 1003000 1977000, 1002500 1977000))",0.0,0.0,0.0,0.0,0.0,0.0,5789.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.698,6.65,27.469,7.856,31.051,6.633,남산면,0.82,3.59,1395.0,5597.0
49,라사02b77b,17.0,"POLYGON ((1002500 1977500, 1002500 1978000, 1003000 1978000, 1003000 1977500, 1002500 1977500))",17.0,11.0,0.0,30.0,96881818.18,125.18,19267.28,1.68,43.86,1.0,645.33,233.61,7.36,20.28,95.08,22.0,6.0,3.6666666666666665,6.039,5.992,26.81,7.197,30.393,5.975,남산면,0.92,3.32,1137.0,3787.0
50,라사02b78a,0.0,"POLYGON ((1002500 1978000, 1002500 1978500, 1003000 1978500, 1003000 1978000, 1002500 1978000))",0.0,0.0,0.0,0.0,135750000.0,182.59,9770.15,2.0,40.77,0.0,500.67,146.29,9.33,22.35,83.81,4.0,1.0,4.0,5.654,5.606,26.424,6.812,30.007,5.589,남산면,0.51,1.23,682.0,2157.0
51,라사02b78b,0.0,"POLYGON ((1002500 1978500, 1002500 1979000, 1003000 1979000, 1003000 1978500, 1002500 1978500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,남산면,0.02,0.0,14.0,32.0
52,라사02b79b,0.0,"POLYGON ((1002500 1979500, 1002500 1980000, 1003000 1980000, 1003000 1979500, 1002500 1979500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,남산면,0.0,0.65,0.0,0.0
53,라사02b80a,0.0,"POLYGON ((1002500 1980000, 1002500 1980500, 1003000 1980500, 1003000 1980000, 1002500 1980000))",0.0,0.0,0.0,0.0,0.0,0.0,10504.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.893,2.846,23.664,4.051,27.247,2.829,남산면,0.85,4.89,756.0,2512.0
54,라사02b80b,0.0,"POLYGON ((1002500 1980500, 1002500 1981000, 1003000 1981000, 1003000 1980500, 1002500 1980500))",0.0,0.0,0.0,0.0,0.0,0.0,6058.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842,2.794,23.612,4.0,27.196,2.777,남산면,1.9,5.09,2294.0,8914.0
55,라사02b81a,0.0,"POLYGON ((1002500 1981000, 1002500 1981500, 1003000 1981500, 1003000 1981000, 1002500 1981000))",0.0,0.0,0.0,0.0,166666666.67,209.66,57636.77,1.8,44.5,1.0,701.5,203.57,7.1,17.96,97.48,5.0,0.0,inf,2.139,2.091,22.909,3.296,26.063,2.393,남산면,2.05,4.01,1341.0,4571.0
56,라사02b81b,15.0,"POLYGON ((1002500 1981500, 1002500 1982000, 1003000 1982000, 1003000 1981500, 1002500 1981500))",15.0,6.0,0.0,21.0,98205405.41,93.6,59996.29,1.33,26.81,1.0,654.33,130.99,6.29,22.83,110.77,27.0,11.0,2.4545454545454546,3.257,3.209,24.027,3.425,25.531,3.915,남산면,1.99,1.45,494.0,1611.0
57,라사02b82a,11.0,"POLYGON ((1002500 1982000, 1002500 1982500, 1003000 1982500, 1003000 1982000, 1002500 1982000))",11.0,0.0,0.0,16.0,72370000.0,83.49,99904.13,1.44,31.82,1.0,785.2,148.65,8.33,22.37,98.71,16.0,5.0,3.2,3.242,3.195,24.012,3.343,25.606,3.9,남산면,0.63,2.16,0.0,0.0
58,라사02b82b,0.0,"POLYGON ((1002500 1982500, 1002500 1983000, 1003000 1983000, 1003000 1982500, 1002500 1982500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,남산면,1.54,6.0,0.0,0.0
59,라사03a68b,0.0,"POLYGON ((1003000 1968500, 1003000 1969000, 1003500 1969000, 1003500 1968500, 1003000 1968500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,남면,1.33,2.42,0.0,0.0
60,라사03a69a,7.0,"POLYGON ((1003000 1969000, 1003000 1969500, 1003500 1969500, 1003500 1969000, 1003000 1969000))",7.0,10.0,0.0,17.0,128350000.0,191.22,30541.54,1.5,27.36,1.0,938.0,169.44,6.37,17.92,129.66,14.0,5.0,2.8,17.482,22.276,33.175,6.021,35.996,28.377,남면,1.45,5.13,920.0,2872.0
61,라사03a69b,0.0,"POLYGON ((1003000 1969500, 1003000 1970000, 1003500 1970000, 1003500 1969500, 1003000 1969500))",0.0,0.0,0.0,0.0,59642857.14,87.03,13199.52,1.14,28.99,0.0,355.75,74.74,5.67,31.76,81.91,7.0,4.0,1.75,17.899,18.472,33.591,6.437,36.412,28.793,남면,1.49,5.37,2145.0,6964.0
62,라사03a70a,0.0,"POLYGON ((1003000 1970000, 1003000 1970500, 1003500 1970500, 1003500 1970000, 1003000 1970000))",0.0,0.0,0.0,0.0,0.0,0.0,3463.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.882,18.456,33.575,6.421,36.396,28.777,남면,1.3,5.64,2499.0,8493.0
63,라사03a70b,0.0,"POLYGON ((1003000 1970500, 1003000 1971000, 1003500 1971000, 1003500 1970500, 1003000 1970500))",0.0,0.0,0.0,0.0,0.0,0.0,7042.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.131,18.705,33.824,6.67,36.645,29.026,남면,1.51,5.4,2503.0,8019.0
64,라사03a71a,0.0,"POLYGON ((1003000 1971000, 1003000 1971500, 1003500 1971500, 1003500 1971000, 1003000 1971000))",0.0,0.0,0.0,0.0,0.0,0.0,3557.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.726,19.299,34.418,7.264,37.239,29.62,남면,1.25,5.29,2500.0,7533.0
65,라사03a71b,0.0,"POLYGON ((1003000 1971500, 1003000 1972000, 1003500 1972000, 1003500 1971500, 1003000 1971500))",0.0,0.0,0.0,0.0,0.0,0.0,3092.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.227,11.195,15.541,4.231,38.577,11.543,남면,1.48,3.81,2445.0,8614.0
66,라사03a72a,0.0,"POLYGON ((1003000 1972000, 1003000 1972500, 1003500 1972500, 1003500 1972000, 1003000 1972000))",0.0,0.0,0.0,0.0,0.0,0.0,10393.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.577,10.545,16.944,5.634,37.927,10.894,남면,0.3,0.76,1206.0,3678.0
67,라사03a72a,0.0,"POLYGON ((1003000 1972000, 1003000 1972500, 1003500 1972500, 1003500 1972000, 1003000 1972000))",0.0,0.0,0.0,0.0,0.0,0.0,10393.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.577,10.545,16.944,5.634,37.927,10.894,남산면,0.3,0.76,1206.0,3678.0
68,라사03a72b,0.0,"POLYGON ((1003000 1972500, 1003000 1973000, 1003500 1973000, 1003500 1972500, 1003000 1972500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,남산면,1.56,2.71,0.0,0.0
69,라사03a74b,0.0,"POLYGON ((1003000 1974500, 1003000 1975000, 1003500 1975000, 1003500 1974500, 1003000 1974500))",0.0,0.0,0.0,0.0,0.0,0.0,11499.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,남산면,0.84,0.49,0.0,0.0
70,라사03a75a,0.0,"POLYGON ((1003000 1975000, 1003000 1975500, 1003500 1975500, 1003500 1975000, 1003000 1975000))",0.0,0.0,0.0,0.0,113000000.0,131.6,46248.7,1.9,28.91,1.0,707.88,477.79,7.96,24.67,188.06,20.0,10.0,2.0,8.923,8.876,29.694,7.537,33.277,8.859,남산면,0.6,3.77,382.0,1453.0
71,라사03a75b,0.0,"POLYGON ((1003000 1975500, 1003000 1976000, 1003500 1976000, 1003500 1975500, 1003000 1975500))",0.0,0.0,0.0,0.0,21700000.0,137.7,8997.51,1.0,0.0,0.0,0.0,113.67,0.0,0.0,113.67,1.0,1.0,1.0,8.736,8.688,32.379,9.894,33.089,8.671,남산면,1.12,4.5,2118.0,7192.0
72,라사03a76a,16.0,"POLYGON ((1003000 1976000, 1003000 1976500, 1003500 1976500, 1003500 1976000, 1003000 1976000))",16.0,9.0,0.0,25.0,113676923.08,134.92,37213.94,1.24,22.55,0.0,1025.5,126.74,5.87,18.59,96.86,21.0,11.0,1.9090909090909087,8.098,8.051,28.869,9.256,32.451,8.033,남산면,1.63,5.2,1524.0,5264.0
73,라사03a76b,0.0,"POLYGON ((1003000 1976500, 1003000 1977000, 1003500 1977000, 1003500 1976500, 1003000 1976500))",0.0,0.0,0.0,0.0,0.0,0.0,5231.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.607,8.56,29.378,9.765,32.96,8.542,남산면,1.22,4.94,2379.0,6984.0
74,라사03a77a,0.0,"POLYGON ((1003000 1977000, 1003000 1977500, 1003500 1977500, 1003500 1977000, 1003000 1977000))",0.0,0.0,0.0,0.0,0.0,0.0,3707.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16,7.112,27.931,8.318,31.513,7.095,남산면,1.21,4.88,2391.0,6963.0
75,라사03a77b,6.0,"POLYGON ((1003000 1977500, 1003000 1978000, 1003500 1978000, 1003500 1977500, 1003000 1977500))",6.0,0.0,0.0,7.0,111106666.67,147.54,14380.18,1.33,24.54,0.0,833.5,144.98,6.23,21.79,125.09,6.0,3.0,2.0,6.609,6.562,27.38,7.767,30.963,6.544,남산면,1.36,4.37,1759.0,6503.0
76,라사03a78a,7.0,"POLYGON ((1003000 1978000, 1003000 1978500, 1003500 1978500, 1003500 1978000, 1003000 1978000))",7.0,0.0,0.0,12.0,95966666.67,142.02,13481.79,1.22,35.97,0.0,910.5,147.71,6.55,26.97,133.65,9.0,2.0,4.5,6.83,6.783,27.601,7.988,31.184,6.765,남산면,1.61,5.22,1794.0,5816.0
77,라사03a78b,0.0,"POLYGON ((1003000 1978500, 1003000 1979000, 1003500 1979000, 1003500 1978500, 1003000 1978500))",0.0,0.0,0.0,0.0,0.0,0.0,7762.53,2.0,59.21,1.0,160.0,140.76,11.65,30.45,48.72,1.0,0.0,inf,5.004,4.957,25.775,6.163,29.358,4.94,남산면,0.76,2.88,1325.0,4099.0
78,라사03a79a,0.0,"POLYGON ((1003000 1979000, 1003000 1979500, 1003500 1979500, 1003500 1979000, 1003000 1979000))",0.0,0.0,0.0,0.0,0.0,0.0,2000.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.329,4.282,25.1,5.487,28.683,4.265,남산면,0.3,3.06,598.0,2173.0
79,라사03a79b,0.0,"POLYGON ((1003000 1979500, 1003000 1980000, 1003500 1980000, 1003500 1979500, 1003000 1979500))",0.0,0.0,0.0,0.0,0.0,0.0,5658.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.619,3.571,24.389,4.777,27.973,3.554,남산면,0.49,5.06,1137.0,4183.0
80,라사03a80a,0.0,"POLYGON ((1003000 1980000, 1003000 1980500, 1003500 1980500, 1003500 1980000, 1003000 1980000))",0.0,0.0,0.0,0.0,117000000.0,72.81,35667.38,1.0,15.08,0.0,1393.0,210.0,4.5,15.08,210.0,1.0,1.0,1.0,3.339,3.291,24.109,4.497,27.692,3.274,남산면,1.43,5.53,2215.0,8150.0
81,라사03a80b,0.0,"POLYGON ((1003000 1980500, 1003000 1981000, 1003500 1981000, 1003500 1980500, 1003000 1980500))",0.0,0.0,0.0,0.0,0.0,0.0,12825.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.689,3.642,24.46,4.847,28.043,3.624,남산면,1.08,5.72,2500.0,6678.0
82,라사03a81a,0.0,"POLYGON ((1003000 1981000, 1003000 1981500, 1003500 1981500, 1003500 1981000, 1003000 1981000))",0.0,0.0,0.0,0.0,0.0,0.0,11002.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.998,3.951,24.768,4.166,26.273,3.933,남산면,1.55,4.7,2294.0,6557.0
83,라사03a81b,0.0,"POLYGON ((1003000 1981500, 1003000 1982000, 1003500 1982000, 1003500 1981500, 1003000 1981500))",0.0,11.0,0.0,18.0,183025000.0,158.25,46233.69,1.47,27.69,1.0,625.54,128.4,6.42,23.34,107.01,17.0,5.0,3.4,3.305,3.257,24.075,3.611,25.717,3.905,남산면,2.17,3.91,1517.0,4933.0
84,라사03a82a,14.0,"POLYGON ((1003000 1982000, 1003000 1982500, 1003500 1982500, 1003500 1982000, 1003000 1982000))",14.0,18.0,0.0,32.0,128044000.0,127.19,66564.59,1.67,29.85,1.0,625.0,148.98,7.12,20.85,100.46,24.0,7.0,3.4285714285714284,3.339,3.291,24.109,3.017,24.968,3.997,남산면,2.55,1.87,774.0,2816.0
85,라사03a82b,0.0,"POLYGON ((1003000 1982500, 1003000 1983000, 1003500 1983000, 1003500 1982500, 1003000 1982500))",0.0,6.0,0.0,12.0,213600000.0,252.43,9265.6,2.83,60.3,1.0,584.33,317.86,10.53,31.2,162.79,6.0,1.0,6.0,4.364,4.109,24.074,3.904,24.784,3.526,남산면,0.81,3.81,20.0,79.0
86,라사03b68b,0.0,"POLYGON ((1003500 1968500, 1003500 1969000, 1004000 1969000, 1004000 1968500, 1003500 1968500))",0.0,0.0,0.0,0.0,0.0,0.0,11299.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,남면,1.11,0.72,0.0,0.0
87,라사03b69a,0.0,"POLYGON ((1003500 1969000, 1003500 1969500, 1004000 1969500, 1004000 1969000, 1003500 1969000))",0.0,0.0,0.0,8.0,86800000.0,108.41,38516.86,1.11,23.69,0.0,668.0,102.02,5.67,23.69,101.58,9.0,3.0,3.0,16.831,21.625,33.607,5.37,35.345,27.726,남면,0.69,3.19,365.0,771.0
88,라사03b69b,13.0,"POLYGON ((1003500 1969500, 1003500 1970000, 1004000 1970000, 1004000 1969500, 1003500 1969500))",13.0,11.0,0.0,24.0,76900000.0,124.57,25899.6,1.09,20.77,0.0,1030.8,147.22,4.99,20.03,144.17,23.0,10.0,2.3,16.959,17.532,32.652,5.497,35.472,27.853,남면,1.79,3.59,1426.0,3721.0
89,라사03b70a,7.0,"POLYGON ((1003500 1970000, 1003500 1970500, 1004000 1970500, 1004000 1970000, 1003500 1970000))",7.0,19.0,0.0,26.0,38910000.0,100.62,31652.57,1.16,14.69,0.0,589.5,156.88,4.82,14.74,137.57,19.0,5.0,3.8,17.53,18.104,33.223,6.069,36.044,28.425,남면,2.63,4.11,1073.0,3363.0
90,라사03b70b,0.0,"POLYGON ((1003500 1970500, 1003500 1971000, 1004000 1971000, 1004000 1970500, 1003500 1970500))",0.0,0.0,0.0,0.0,0.0,0.0,15493.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.034,18.608,33.727,6.573,36.548,28.929,남면,2.15,4.92,1836.0,6222.0
91,라사03b71a,0.0,"POLYGON ((1003500 1971000, 1003500 1971500, 1004000 1971500, 1004000 1971000, 1003500 1971000))",0.0,0.0,0.0,0.0,0.0,0.0,7309.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.406,18.979,34.099,6.944,36.919,29.3,남면,1.72,5.51,2505.0,7773.0
92,라사03b71b,0.0,"POLYGON ((1003500 1971500, 1003500 1972000, 1004000 1972000, 1004000 1971500, 1003500 1971500))",0.0,0.0,0.0,0.0,0.0,0.0,5260.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.218,13.171,36.625,9.309,39.444,13.153,남면,1.76,5.38,4030.0,13212.0
93,라사03b71b,0.0,"POLYGON ((1003500 1971500, 1003500 1972000, 1004000 1972000, 1004000 1971500, 1003500 1971500))",0.0,0.0,0.0,0.0,0.0,0.0,5260.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.218,13.171,36.625,9.309,39.444,13.153,남산면,1.76,5.38,4030.0,13212.0
94,라사03b72a,0.0,"POLYGON ((1003500 1972000, 1003500 1972500, 1004000 1972500, 1004000 1972000, 1003500 1972000))",0.0,0.0,0.0,0.0,61000000.0,281.34,11855.19,1.0,33.66,1.0,400.0,228.9,5.0,34.49,183.8,2.0,2.0,1.0,12.719,12.671,36.126,8.81,38.945,12.654,남면,1.74,4.06,3222.0,9302.0
95,라사03b72a,0.0,"POLYGON ((1003500 1972000, 1003500 1972500, 1004000 1972500, 1004000 1972000, 1003500 1972000))",0.0,0.0,0.0,0.0,61000000.0,281.34,11855.19,1.0,33.66,1.0,400.0,228.9,5.0,34.49,183.8,2.0,2.0,1.0,12.719,12.671,36.126,8.81,38.945,12.654,남산면,1.74,4.06,3222.0,9302.0
96,라사03b72b,0.0,"POLYGON ((1003500 1972500, 1003500 1973000, 1004000 1973000, 1004000 1972500, 1003500 1972500))",0.0,0.0,0.0,0.0,68600000.0,228.14,11797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.356,12.309,35.763,8.447,38.582,12.291,남산면,0.36,1.07,615.0,1792.0
97,라사03b73a,0.0,"POLYGON ((1003500 1973000, 1003500 1973500, 1004000 1973500, 1004000 1973000, 1003500 1973000))",0.0,0.0,0.0,0.0,16500000.0,48.96,13659.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,남산면,0.96,0.87,0.0,0.0
98,라사03b73b,0.0,"POLYGON ((1003500 1973500, 1003500 1974000, 1004000 1974000, 1004000 1973500, 1003500 1973500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,남산면,0.76,0.73,0.0,0.0
99,라사03b74a,0.0,"POLYGON ((1003500 1974000, 1003500 1974500, 1004000 1974500, 1004000 1974000, 1003500 1974000))",0.0,0.0,0.0,0.0,26200000.0,82.25,28725.34,1.14,17.63,0.0,945.0,130.35,4.64,15.75,124.49,7.0,3.0,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,남산면,0.22,2.68,19.0,62.0
100,라사03b74b,0.0,"POLYGON ((1003500 1974500, 1003500 1975000, 1004000 1975000, 1004000 1974500, 1003500 1974500))",0.0,0.0,0.0,0.0,170500000.0,338.05,20847.78,2.17,33.3,1.0,1317.27,532.2,6.93,22.39,262.19,6.0,6.0,1.0,9.552,9.504,33.195,6.666,33.905,9.487,남산면,0.67,4.37,1244.0,4063.0
101,라사03b75a,17.0,"POLYGON ((1003500 1975000, 1003500 1975500, 1004000 1975500, 1004000 1975000, 1003500 1975000))",17.0,0.0,0.0,19.0,134815384.62,171.37,19553.75,1.55,30.43,1.0,857.3,180.22,6.53,23.96,139.51,22.0,14.0,1.5714285714285714,9.764,9.717,30.535,7.33,34.117,9.699,남산면,1.5,4.95,1875.0,5704.0
102,라사03b75b,0.0,"POLYGON ((1003500 1975500, 1003500 1976000, 1004000 1976000, 1004000 1975500, 1003500 1975500))",0.0,0.0,0.0,0.0,203000000.0,168.71,6517.0,1.33,16.83,0.0,1190.67,202.67,5.1,17.01,205.05,3.0,0.0,inf,9.481,9.433,30.252,7.832,33.834,9.416,남산면,1.15,5.26,2357.0,7204.0
103,라사03b76a,0.0,"POLYGON ((1003500 1976000, 1003500 1976500, 1004000 1976500, 1004000 1976000, 1003500 1976000))",0.0,0.0,0.0,0.0,0.0,0.0,9309.38,1.0,29.98,0.0,651.0,195.19,3.5,29.98,195.19,1.0,1.0,1.0,8.727,8.68,29.498,9.885,33.08,8.662,남산면,1.27,4.23,2210.0,8062.0
104,라사03b76b,0.0,"POLYGON ((1003500 1976500, 1003500 1977000, 1004000 1977000, 1004000 1976500, 1003500 1976500))",0.0,0.0,0.0,0.0,13600000.0,65.12,9370.75,2.0,22.38,0.0,660.0,147.7,6.3,18.48,122.0,1.0,0.0,inf,8.8,8.753,29.571,9.958,33.153,8.735,남산면,1.26,5.72,2029.0,6408.0
105,라사03b77a,0.0,"POLYGON ((1003500 1977000, 1003500 1977500, 1004000 1977500, 1004000 1977000, 1003500 1977000))",0.0,0.0,0.0,0.0,0.0,0.0,3818.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,9.253,30.071,10.458,33.653,9.235,남산면,1.01,5.83,2464.0,6565.0
106,라사03b77b,0.0,"POLYGON ((1003500 1977500, 1003500 1978000, 1004000 1978000, 1004000 1977500, 1003500 1977500))",0.0,0.0,0.0,0.0,0.0,0.0,3659.22,1.25,0.0,0.0,0.0,55.56,5.17,0.0,45.48,4.0,0.0,inf,7.216,7.168,27.987,8.374,31.57,7.151,남산면,1.0,5.28,2335.0,6775.0
107,라사03b78a,6.0,"POLYGON ((1003500 1978000, 1003500 1978500, 1004000 1978500, 1004000 1978000, 1003500 1978000))",6.0,0.0,0.0,7.0,52200000.0,96.55,9306.21,1.0,13.8,0.0,1136.5,106.4,4.7,13.8,95.53,6.0,1.0,6.0,7.214,7.166,27.984,8.371,31.566,7.149,남산면,1.47,4.72,1751.0,5153.0
108,라사03b78b,0.0,"POLYGON ((1003500 1978500, 1003500 1979000, 1004000 1979000, 1004000 1978500, 1003500 1978500))",0.0,0.0,0.0,0.0,121000000.0,158.3,4878.64,2.0,25.66,0.0,617.0,158.3,8.25,16.18,99.8,1.0,0.0,inf,4.933,4.886,25.704,6.092,29.288,4.869,남산면,1.37,5.96,2278.0,6295.0
109,라사03b79a,0.0,"POLYGON ((1003500 1979000, 1003500 1979500, 1004000 1979500, 1004000 1979000, 1003500 1979000))",0.0,0.0,0.0,0.0,0.0,0.0,4219.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.481,4.433,25.252,5.639,28.835,4.416,남산면,1.0,5.62,2440.0,6078.0
110,라사03b79b,0.0,"POLYGON ((1003500 1979500, 1003500 1980000, 1004000 1980000, 1004000 1979500, 1003500 1979500))",0.0,0.0,0.0,0.0,0.0,0.0,3384.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.321,4.273,25.091,5.479,28.674,4.256,남산면,1.0,5.93,2504.0,8708.0
111,라사03b80a,0.0,"POLYGON ((1003500 1980000, 1003500 1980500, 1004000 1980500, 1004000 1980000, 1003500 1980000))",0.0,0.0,0.0,0.0,0.0,0.0,4999.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.983,3.935,24.754,5.141,28.337,3.918,남산면,1.07,5.63,2500.0,8226.0
112,라사03b80b,0.0,"POLYGON ((1003500 1980500, 1003500 1981000, 1004000 1981000, 1004000 1980500, 1003500 1980500))",0.0,0.0,0.0,0.0,0.0,0.0,56894.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.525,4.478,25.296,4.309,26.474,4.46,남산면,1.59,5.17,2168.0,6108.0
113,라사03b81a,0.0,"POLYGON ((1003500 1981000, 1003500 1981500, 1004000 1981500, 1004000 1981000, 1003500 1981000))",0.0,0.0,0.0,0.0,0.0,0.0,72560.36,1.2,0.0,0.0,0.0,237.22,6.38,0.0,173.27,5.0,0.0,inf,4.048,4.001,24.819,3.808,25.973,3.983,남산면,1.94,4.76,1883.0,6629.0
114,라사03b81b,0.0,"POLYGON ((1003500 1981500, 1003500 1982000, 1004000 1982000, 1004000 1981500, 1003500 1981500))",0.0,0.0,0.0,0.0,0.0,0.0,57641.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,4.902,24.852,3.397,25.562,5.204,남산면,2.25,4.47,897.0,3187.0
115,라사03b82a,0.0,"POLYGON ((1003500 1982000, 1003500 1982500, 1004000 1982500, 1004000 1982000, 1003500 1982000))",0.0,0.0,0.0,0.0,0.0,0.0,44107.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.679,5.631,24.241,2.786,24.951,6.336,남산면,2.35,3.28,1887.0,7138.0
116,라사03b82b,8.0,"POLYGON ((1003500 1982500, 1003500 1983000, 1004000 1983000, 1004000 1982500, 1003500 1982500))",8.0,20.0,0.0,30.0,145847619.05,176.33,94271.28,2.23,45.59,1.0,560.6,220.33,9.56,23.49,117.31,22.0,6.0,3.6666666666666665,4.224,4.177,24.994,2.254,26.588,4.882,남산면,1.53,2.1,164.0,639.0
117,라사03b83a,0.0,"POLYGON ((1003500 1983000, 1003500 1983500, 1004000 1983500, 1004000 1983000, 1003500 1983000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,남산면,1.48,5.83,0.0,0.0
118,라사03b96a,0.0,"POLYGON ((1003500 1996000, 1003500 1996500, 1004000 1996500, 1004000 1996000, 1003500 1996000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,사북면,1.04,6.0,44.0,94.0
